8/14 5:7:14|ChromeMainFrame|createBrowserWindowWithListener|constructor called.
8/14 5:10:29|Utils|isSplit|Splitting for time -0.08299999999999841 = false
8/14 5:10:29|Utils|isSplit|result = false
8/14 5:10:29|Utils|isSplitForURLType|Method called.
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplit|isSplitForURLType = false
8/14 5:10:29|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/tours/images/splash_creditcard.gif
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829431
8/14 5:10:29|Utils|convertToSecond method called|time = 194635.0
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829431
8/14 5:10:29|Utils|convertToSecond method called|time = 194635.0
8/14 5:10:29|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/Merc10-dev/images/
8/14 5:10:29|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
8/14 5:10:29|ChromeRecordingHttpListener|dumpPostData|method called.
8/14 5:10:29|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
8/14 5:10:29|Utils|getURLTracker|urlString = https://clients1.google.com/tbproxy/af/query?client=Chromium, requestOrResponce = request
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829456
8/14 5:10:29|Utils|convertToSecond method called|time = 194660.0
8/14 5:10:29|Utils|isSplit|Method called.
8/14 5:10:29|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:29|Utils|isSplit|Splitting for method POST = true
8/14 5:10:29|Utils|isSplit|result = true
8/14 5:10:29|ChromeRecordingHttpListener|dumpRequestHeaders|Auto split page url for ajax call or method = https://clients1.google.com/tbproxy/af/query?client=Chromium
8/14 5:10:29|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/Merc10-dev/images/
8/14 5:10:29|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/Merc10-dev/images/
8/14 5:10:29|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/images/
8/14 5:10:29|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
8/14 5:10:29|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
8/14 5:10:29|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/images/startover.gif, requestOrResponce = request
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829491
8/14 5:10:29|Utils|convertToSecond method called|time = 194695.0
8/14 5:10:29|Utils|isSplit|Method called.
8/14 5:10:29|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:29|Utils|isSplit|Splitting for method GET = false
8/14 5:10:29|Utils|isSplit|result = false
8/14 5:10:29|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:29|Utils|isSplit|Splitting for time 0.060000000000002274 = false
8/14 5:10:29|Utils|isSplit|result = false
8/14 5:10:29|Utils|isSplitForURLType|Method called.
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplit|isSplitForURLType = false
8/14 5:10:29|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/Merc10-dev/images/
8/14 5:10:29|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
8/14 5:10:29|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
8/14 5:10:29|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/vep/images/velocigen.gif, requestOrResponce = request
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829501
8/14 5:10:29|Utils|convertToSecond method called|time = 194705.0
8/14 5:10:29|Utils|isSplit|Method called.
8/14 5:10:29|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:29|Utils|isSplit|Splitting for method GET = false
8/14 5:10:29|Utils|isSplit|result = false
8/14 5:10:29|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:29|Utils|isSplit|Splitting for time 0.0700000000000216 = false
8/14 5:10:29|Utils|isSplit|result = false
8/14 5:10:29|Utils|isSplitForURLType|Method called.
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplit|isSplitForURLType = false
8/14 5:10:29|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/images/purchaseflight.gif, requestOrResponce = response
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829541
8/14 5:10:29|Utils|convertToSecond method called|time = 194745.0
8/14 5:10:29|Utils|isSplit|Method called.
8/14 5:10:29|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:29|Utils|isSplit|Splitting for method GET = false
8/14 5:10:29|Utils|isSplit|result = false
8/14 5:10:29|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:29|Utils|isSplit|Splitting for time -0.04899999999997817 = false
8/14 5:10:29|Utils|isSplit|result = false
8/14 5:10:29|Utils|isSplitForURLType|Method called.
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplit|isSplitForURLType = false
8/14 5:10:29|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/tours/images/purchaseflight.gif
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829541
8/14 5:10:29|Utils|convertToSecond method called|time = 194745.0
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829541
8/14 5:10:29|Utils|convertToSecond method called|time = 194745.0
8/14 5:10:29|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/images/
8/14 5:10:29|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/images/startover.gif, requestOrResponce = response
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829587
8/14 5:10:29|Utils|convertToSecond method called|time = 194791.0
8/14 5:10:29|Utils|isSplit|Method called.
8/14 5:10:29|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:29|Utils|isSplit|Splitting for method GET = false
8/14 5:10:29|Utils|isSplit|result = false
8/14 5:10:29|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:29|Utils|isSplit|Splitting for time -0.05000000000001137 = false
8/14 5:10:29|Utils|isSplit|result = false
8/14 5:10:29|Utils|isSplitForURLType|Method called.
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplit|isSplitForURLType = false
8/14 5:10:29|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/tours/images/startover.gif
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829587
8/14 5:10:29|Utils|convertToSecond method called|time = 194791.0
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829587
8/14 5:10:29|Utils|convertToSecond method called|time = 194791.0
8/14 5:10:29|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/vep/images/velocigen.gif, requestOrResponce = response
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829597
8/14 5:10:29|Utils|convertToSecond method called|time = 194801.0
8/14 5:10:29|Utils|isSplit|Method called.
8/14 5:10:29|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:29|Utils|isSplit|Splitting for method GET = false
8/14 5:10:29|Utils|isSplit|result = false
8/14 5:10:29|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:29|Utils|isSplit|Splitting for time -0.08599999999998431 = false
8/14 5:10:29|Utils|isSplit|result = false
8/14 5:10:29|Utils|isSplitForURLType|Method called.
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplitForURLType|value = false
8/14 5:10:29|Utils|isSplit|isSplitForURLType = false
8/14 5:10:29|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/tours/vep/images/velocigen.gif
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829597
8/14 5:10:29|Utils|convertToSecond method called|time = 194801.0
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829597
8/14 5:10:29|Utils|convertToSecond method called|time = 194801.0
8/14 5:10:29|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/images/
8/14 5:10:29|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/vep/images/
8/14 5:10:29|ChromeBrowserNavigationListener|onFinishLoadingFrame|Method Called for URL=http://10.10.30.15:9010/cgi-bin/findflight?hidden_outboundFlight_button0=000%7C0%7C08-15-2019&outboundFlight=button1&hidden_outboundFlight_button1=001%7C0%7C08-15-2019&hidden_outboundFlight_button2=002%7C0%7C08-15-2019&hidden_outboundFlight_button3=003%7C0%7C08-15-2019&numPassengers=1&advanceDiscount=&seatType=Coach&seatPref=None&reserveFlights.x=65&reserveFlights.y=10
8/14 5:10:29|Utils|getURLTracker|urlString = https://clients1.google.com/tbproxy/af/query?client=Chromium, requestOrResponce = response
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829636
8/14 5:10:29|Utils|convertToSecond method called|time = 194840.0
8/14 5:10:29|Utils|isSplit|Method called.
8/14 5:10:29|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:29|Utils|isSplit|Splitting for method POST = true
8/14 5:10:29|Utils|isSplit|result = true
8/14 5:10:29|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split page url for header and method = https://clients1.google.com/tbproxy/af/query?client=Chromium
8/14 5:10:29|ChromeCClickListener|addAllHTMLElementsListeners|Method Called.
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829636
8/14 5:10:29|Utils|convertToSecond method called|time = 194840.0
8/14 5:10:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782829636
8/14 5:10:29|Utils|convertToSecond method called|time = 194840.0
8/14 5:10:29|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\clients1.google.com/tbproxy/af/
8/14 5:10:29|Utils|getURLTracker|urlString = http://10.10.30.15:9010/cgi-bin/findflight?hidden_outboundFlight_button0=000%7C0%7C08-15-2019&outboundFlight=button1&hidden_outboundFlight_button1=001%7C0%7C08-15-2019&hidden_outboundFlight_button2=002%7C0%7C08-15-2019&hidden_outboundFlight_button3=003%7C0%7C08-15-2019&numPassengers=1&advanceDiscount=&seatType=Coach&seatPref=None&reserveFlights.x=65&reserveFlights.y=10, requestOrResponce = snapShot
8/14 5:10:29|ProgressBar|setVisible|Method Called. bool = false
8/14 5:10:33|ChromeCClickListener|handleEvent|Method Called.
8/14 5:10:33|ChromeBrowserNavigationListener|onStartLoadingFrame|Method Called for URL=http://10.10.30.15:9010/cgi-bin/welcome
8/14 5:10:33|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
8/14 5:10:33|ChromeBrowserNavigationListener|onStartLoadingFrame|Begin Loading URL == http://10.10.30.15:9010/cgi-bin/welcome  ===== Begin = 1565782833064
8/14 5:10:33|ChromeCClickListener|dumpEvent|Method Called. Event Type: com.teamdev.jxbrowser.chromium.dom.events.DOMEventType@5a5c588
 Tag Name = IMG
8/14 5:10:33|Utils|getURLTracker|urlString = http://10.10.30.15:9010/cgi-bin/welcome, requestOrResponce = snapShot
8/14 5:10:33|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
8/14 5:10:33|Utils|getURLTracker|urlString = http://10.10.30.15:9010/cgi-bin/welcome, requestOrResponce = request
8/14 5:10:33|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782833065
8/14 5:10:33|Utils|convertToSecond method called|time = 198269.0
8/14 5:10:33|Utils|isSplit|Method called.
8/14 5:10:33|ChromeCClickListener|addImgLinkElement|Method Called.
8/14 5:10:33|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:33|Utils|isSplit|Splitting for method GET = false
8/14 5:10:33|Utils|isSplit|result = false
8/14 5:10:33|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:33|Utils|isSplit|Splitting for time 3.429000000000002 = false
8/14 5:10:33|ProgressBar|setVisible|Method Called. bool = true
8/14 5:10:33|Utils|isSplit|result = false
8/14 5:10:33|Utils|isSplitForURLType|Method called.
8/14 5:10:33|Utils|isSplitForURLType|value = false
8/14 5:10:33|Utils|isSplitForURLType|value = false
8/14 5:10:33|Utils|isSplit|isSplitForURLType = false
8/14 5:10:33|Utils|setRecordingComments|method called.
8/14 5:10:33|Utils|getURLTracker|urlString = http://10.10.30.15:9010/cgi-bin/welcome, requestOrResponce = response
8/14 5:10:33|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782833093
8/14 5:10:33|Utils|convertToSecond method called|time = 198297.0
8/14 5:10:33|Utils|isSplit|Method called.
8/14 5:10:33|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:33|Utils|isSplit|Splitting for method GET = false
8/14 5:10:33|Utils|isSplit|result = false
8/14 5:10:33|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:33|Utils|isSplit|Splitting for time 3.429000000000002 = false
8/14 5:10:33|Utils|isSplit|result = false
8/14 5:10:33|Utils|isSplitForURLType|Method called.
8/14 5:10:33|Utils|isSplitForURLType|value = false
8/14 5:10:33|Utils|isSplitForURLType|value = false
8/14 5:10:33|Utils|isSplitForURLType|value = false
8/14 5:10:33|Utils|isSplit|isSplitForURLType = false
8/14 5:10:33|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/cgi-bin/welcome
8/14 5:10:33|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782833093
8/14 5:10:33|Utils|convertToSecond method called|time = 198297.0
8/14 5:10:33|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782833093
8/14 5:10:33|Utils|convertToSecond method called|time = 198297.0
8/14 5:10:33|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/cgi-bin/
8/14 5:10:33|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
8/14 5:10:33|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
8/14 5:10:33|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/Merc10-dev/images/banner_animated.gif, requestOrResponce = request
8/14 5:10:33|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782833118
8/14 5:10:33|Utils|convertToSecond method called|time = 198322.0
8/14 5:10:33|Utils|isSplit|Method called.
8/14 5:10:33|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:33|Utils|isSplit|Splitting for method GET = false
8/14 5:10:33|Utils|isSplit|result = false
8/14 5:10:33|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:33|Utils|isSplit|Splitting for time 0.025000000000005684 = false
8/14 5:10:33|Utils|isSplit|result = false
8/14 5:10:33|Utils|isSplitForURLType|Method called.
8/14 5:10:33|Utils|isSplitForURLType|value = false
8/14 5:10:33|Utils|isSplitForURLType|value = false
8/14 5:10:33|Utils|isSplit|isSplitForURLType = false
8/14 5:10:33|ChromeRecordingHttpListener|dumpRequestHeaders|Auto split page for user click = http://10.10.30.15:9010/tours/Merc10-dev/images/banner_animated.gif
8/14 5:10:33|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
8/14 5:10:33|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
8/14 5:10:33|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/Merc10-dev/images/sun_swede.gif, requestOrResponce = request
8/14 5:10:33|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782833134
8/14 5:10:33|Utils|convertToSecond method called|time = 198338.0
8/14 5:10:33|Utils|isSplit|Method called.
8/14 5:10:33|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:33|Utils|isSplit|Splitting for method GET = false
8/14 5:10:33|Utils|isSplit|result = false
8/14 5:10:33|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:33|Utils|isSplit|Splitting for time 0.04099999999999682 = false
8/14 5:10:33|Utils|isSplit|result = false
8/14 5:10:33|Utils|isSplitForURLType|Method called.
8/14 5:10:33|Utils|isSplitForURLType|value = false
8/14 5:10:33|Utils|isSplitForURLType|value = false
8/14 5:10:33|Utils|isSplit|isSplitForURLType = false
8/14 5:10:33|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
