6/12 1:5:10|ChromeMainFrame|createBrowserWindowWithListener|constructor called.
6/12 1:6:42|Utils|isSplitForURLType|Method called.
6/12 1:6:42|Utils|isSplitForURLType|value = false
6/12 1:6:42|Utils|isSplitForURLType|value = false
6/12 1:6:42|Utils|isSplit|isSplitForURLType = false
6/12 1:6:42|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
6/12 1:6:42|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
6/12 1:6:42|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/home.gif, requestOrResponce = request
6/12 1:6:42|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325002281
6/12 1:6:42|Utils|convertToSecond method called|time = 91866.0
6/12 1:6:42|Utils|isSplit|Method called.
6/12 1:6:42|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:6:42|Utils|isSplit|Splitting for method GET = false
6/12 1:6:42|Utils|isSplit|result = false
6/12 1:6:42|Utils|isSplitForTimeDiff|Method called.
6/12 1:6:42|Utils|isSplit|Splitting for time 0.14000000000000057 = false
6/12 1:6:42|Utils|isSplit|result = false
6/12 1:6:42|Utils|isSplitForURLType|Method called.
6/12 1:6:42|Utils|isSplitForURLType|value = false
6/12 1:6:42|Utils|isSplitForURLType|value = false
6/12 1:6:42|Utils|isSplit|isSplitForURLType = false
6/12 1:6:42|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
6/12 1:6:42|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
6/12 1:6:42|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/signoff.gif, requestOrResponce = request
6/12 1:6:42|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325002304
6/12 1:6:42|Utils|convertToSecond method called|time = 91889.0
6/12 1:6:42|Utils|isSplit|Method called.
6/12 1:6:42|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:6:42|Utils|isSplit|Splitting for method GET = false
6/12 1:6:42|Utils|isSplit|result = false
6/12 1:6:42|Utils|isSplitForTimeDiff|Method called.
6/12 1:6:42|Utils|isSplit|Splitting for time 0.1629999999999967 = false
6/12 1:6:42|Utils|isSplit|result = false
6/12 1:6:42|Utils|isSplitForURLType|Method called.
6/12 1:6:42|Utils|isSplitForURLType|value = false
6/12 1:6:42|Utils|isSplitForURLType|value = false
6/12 1:6:42|Utils|isSplit|isSplitForURLType = false
6/12 1:6:42|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
6/12 1:6:42|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
6/12 1:6:42|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/images/splash_flightconfirm.gif, requestOrResponce = request
6/12 1:6:42|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325002324
6/12 1:6:42|Utils|convertToSecond method called|time = 91909.0
6/12 1:6:42|Utils|isSplit|Method called.
6/12 1:6:42|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:6:42|Utils|isSplit|Splitting for method GET = false
6/12 1:6:42|Utils|isSplit|result = false
6/12 1:6:42|Utils|isSplitForTimeDiff|Method called.
6/12 1:6:42|Utils|isSplit|Splitting for time 0.18300000000000693 = false
6/12 1:6:42|Utils|isSplit|result = false
6/12 1:6:42|Utils|isSplitForURLType|Method called.
6/12 1:6:42|Utils|isSplitForURLType|value = false
6/12 1:6:42|Utils|isSplitForURLType|value = false
6/12 1:6:42|Utils|isSplit|isSplitForURLType = false
6/12 1:6:45|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/images/splash_flightconfirm.gif, requestOrResponce = response
6/12 1:6:45|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325005591
6/12 1:6:45|Utils|convertToSecond method called|time = 95176.0
6/12 1:6:45|Utils|isSplit|Method called.
6/12 1:6:45|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:6:45|Utils|isSplit|Splitting for method GET = false
6/12 1:6:45|Utils|isSplit|result = false
6/12 1:6:45|Utils|isSplitForTimeDiff|Method called.
6/12 1:6:45|Utils|isSplit|Splitting for time 0.18300000000000693 = false
6/12 1:6:45|Utils|isSplit|result = false
6/12 1:6:45|Utils|isSplitForURLType|Method called.
6/12 1:6:45|Utils|isSplitForURLType|value = false
6/12 1:6:45|Utils|isSplitForURLType|value = false
6/12 1:6:45|Utils|isSplitForURLType|value = false
6/12 1:6:45|Utils|isSplit|isSplitForURLType = false
6/12 1:6:45|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/images/splash_flightconfirm.gif
6/12 1:6:45|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325005591
6/12 1:6:45|Utils|convertToSecond method called|time = 95176.0
6/12 1:6:45|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325005591
6/12 1:6:45|Utils|convertToSecond method called|time = 95176.0
6/12 1:6:45|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/images/
6/12 1:6:45|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
6/12 1:6:45|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
6/12 1:6:45|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/images/bookanother.gif, requestOrResponce = request
6/12 1:6:45|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325005624
6/12 1:6:45|Utils|convertToSecond method called|time = 95209.0
6/12 1:6:45|Utils|isSplit|Method called.
6/12 1:6:45|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:6:45|Utils|isSplit|Splitting for method GET = false
6/12 1:6:45|Utils|isSplit|result = false
6/12 1:6:45|Utils|isSplitForTimeDiff|Method called.
6/12 1:6:45|Utils|isSplit|Splitting for time 0.03300000000000125 = false
6/12 1:6:45|Utils|isSplit|result = false
6/12 1:6:45|Utils|isSplitForURLType|Method called.
6/12 1:6:45|Utils|isSplitForURLType|value = false
6/12 1:6:45|Utils|isSplitForURLType|value = false
6/12 1:6:45|Utils|isSplit|isSplitForURLType = false
6/12 1:6:47|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
6/12 1:6:47|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
6/12 1:6:47|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/vep/images/velocigen.gif, requestOrResponce = request
6/12 1:6:47|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325007141
6/12 1:6:47|Utils|convertToSecond method called|time = 96726.0
6/12 1:6:47|Utils|isSplit|Method called.
6/12 1:6:47|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:6:47|Utils|isSplit|Splitting for method GET = false
6/12 1:6:47|Utils|isSplit|result = false
6/12 1:6:47|Utils|isSplitForTimeDiff|Method called.
6/12 1:6:47|Utils|isSplit|Splitting for time 1.5499999999999972 = false
6/12 1:6:47|Utils|isSplit|result = false
6/12 1:6:47|Utils|isSplitForURLType|Method called.
6/12 1:6:47|Utils|isSplitForURLType|value = false
6/12 1:6:47|Utils|isSplitForURLType|value = false
6/12 1:6:47|Utils|isSplit|isSplitForURLType = false
6/12 1:6:48|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif, requestOrResponce = response
6/12 1:6:48|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325008354
6/12 1:6:48|Utils|convertToSecond method called|time = 97939.0
6/12 1:6:48|Utils|isSplit|Method called.
6/12 1:6:48|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:6:48|Utils|isSplit|Splitting for method GET = false
6/12 1:6:48|Utils|isSplit|result = false
6/12 1:6:48|Utils|isSplitForTimeDiff|Method called.
6/12 1:6:48|Utils|isSplit|Splitting for time -3.3599999999999994 = false
6/12 1:6:48|Utils|isSplit|result = false
6/12 1:6:48|Utils|isSplitForURLType|Method called.
6/12 1:6:48|Utils|isSplitForURLType|value = false
6/12 1:6:48|Utils|isSplitForURLType|value = false
6/12 1:6:48|Utils|isSplitForURLType|value = false
6/12 1:6:48|Utils|isSplit|isSplitForURLType = false
6/12 1:6:48|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:6:48|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325008354
6/12 1:6:48|Utils|convertToSecond method called|time = 97939.0
6/12 1:6:48|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325008354
6/12 1:6:48|Utils|convertToSecond method called|time = 97939.0
6/12 1:6:48|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:6:49|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/signoff.gif, requestOrResponce = response
6/12 1:6:49|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325009305
6/12 1:6:49|Utils|convertToSecond method called|time = 98890.0
6/12 1:6:49|Utils|isSplit|Method called.
6/12 1:6:49|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:6:49|Utils|isSplit|Splitting for method GET = false
6/12 1:6:49|Utils|isSplit|result = false
6/12 1:6:49|Utils|isSplitForTimeDiff|Method called.
6/12 1:6:49|Utils|isSplit|Splitting for time -6.049999999999997 = false
6/12 1:6:49|Utils|isSplit|result = false
6/12 1:6:49|Utils|isSplitForURLType|Method called.
6/12 1:6:49|Utils|isSplitForURLType|value = false
6/12 1:6:49|Utils|isSplitForURLType|value = false
6/12 1:6:49|Utils|isSplitForURLType|value = false
6/12 1:6:49|Utils|isSplit|isSplitForURLType = false
6/12 1:6:49|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/Merc10-dev/images/signoff.gif
6/12 1:6:49|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325009305
6/12 1:6:49|Utils|convertToSecond method called|time = 98890.0
6/12 1:6:49|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325009305
6/12 1:6:49|Utils|convertToSecond method called|time = 98890.0
6/12 1:6:49|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:6:55|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/home.gif, requestOrResponce = response
6/12 1:6:55|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325015359
6/12 1:6:55|Utils|convertToSecond method called|time = 104944.0
6/12 1:6:55|Utils|isSplit|Method called.
6/12 1:6:55|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:6:55|Utils|isSplit|Splitting for method GET = false
6/12 1:6:55|Utils|isSplit|result = false
6/12 1:6:55|Utils|isSplitForTimeDiff|Method called.
6/12 1:6:55|Utils|isSplit|Splitting for time -7.024000000000001 = false
6/12 1:6:55|Utils|isSplit|result = false
6/12 1:6:55|Utils|isSplitForURLType|Method called.
6/12 1:6:55|Utils|isSplitForURLType|value = false
6/12 1:6:55|Utils|isSplitForURLType|value = false
6/12 1:6:55|Utils|isSplitForURLType|value = false
6/12 1:6:55|Utils|isSplit|isSplitForURLType = false
6/12 1:6:55|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/Merc10-dev/images/home.gif
6/12 1:6:55|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325015359
6/12 1:6:55|Utils|convertToSecond method called|time = 104944.0
6/12 1:6:55|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325015359
6/12 1:6:55|Utils|convertToSecond method called|time = 104944.0
6/12 1:6:55|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:6:59|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif, requestOrResponce = response
6/12 1:6:59|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325019252
6/12 1:6:59|Utils|convertToSecond method called|time = 108837.0
6/12 1:6:59|Utils|isSplit|Method called.
6/12 1:6:59|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:6:59|Utils|isSplit|Splitting for method GET = false
6/12 1:6:59|Utils|isSplit|result = false
6/12 1:6:59|Utils|isSplitForTimeDiff|Method called.
6/12 1:6:59|Utils|isSplit|Splitting for time -13.150000000000006 = false
6/12 1:6:59|Utils|isSplit|result = false
6/12 1:6:59|Utils|isSplitForURLType|Method called.
6/12 1:6:59|Utils|isSplitForURLType|value = false
6/12 1:6:59|Utils|isSplitForURLType|value = false
6/12 1:6:59|Utils|isSplitForURLType|value = false
6/12 1:6:59|Utils|isSplit|isSplitForURLType = false
6/12 1:6:59|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:6:59|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325019252
6/12 1:6:59|Utils|convertToSecond method called|time = 108837.0
6/12 1:6:59|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325019252
6/12 1:6:59|Utils|convertToSecond method called|time = 108837.0
6/12 1:6:59|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:7:2|ChromeBrowserNavigationListener|onStartLoadingFrame|Method Called for URL=http://10.10.30.2:81/cgi-bin/welcome
6/12 1:7:2|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
6/12 1:7:2|ChromeBrowserNavigationListener|onStartLoadingFrame|Begin Loading URL == http://10.10.30.2:81/cgi-bin/welcome  ===== Begin = 1560325022047
6/12 1:7:2|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
6/12 1:7:2|Utils|getURLTracker|urlString = http://10.10.30.2:81/cgi-bin/welcome, requestOrResponce = snapShot
6/12 1:7:2|Utils|getURLTracker|urlString = http://10.10.30.2:81/cgi-bin/welcome, requestOrResponce = request
6/12 1:7:2|ProgressBar|setVisible|Method Called. bool = true
6/12 1:7:2|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325022050
6/12 1:7:2|Utils|convertToSecond method called|time = 111635.0
6/12 1:7:2|Utils|isSplit|Method called.
6/12 1:7:2|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:7:2|Utils|isSplit|Splitting for method GET = false
6/12 1:7:2|Utils|isSplit|result = false
6/12 1:7:2|Utils|isSplitForTimeDiff|Method called.
6/12 1:7:2|Utils|isSplit|Splitting for time 2.798000000000002 = false
6/12 1:7:2|Utils|isSplit|result = false
6/12 1:7:2|Utils|isSplitForURLType|Method called.
6/12 1:7:2|Utils|isSplitForURLType|value = false
6/12 1:7:2|Utils|isSplitForURLType|value = false
6/12 1:7:2|Utils|isSplit|isSplitForURLType = false
6/12 1:7:2|Utils|getURLTracker|urlString = http://10.10.30.2:81/cgi-bin/welcome, requestOrResponce = response
6/12 1:7:2|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325022078
6/12 1:7:2|Utils|convertToSecond method called|time = 111663.0
6/12 1:7:2|Utils|isSplit|Method called.
6/12 1:7:2|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:7:2|Utils|isSplit|Splitting for method GET = false
6/12 1:7:2|Utils|isSplit|result = false
6/12 1:7:2|Utils|isSplitForTimeDiff|Method called.
6/12 1:7:2|Utils|isSplit|Splitting for time 2.798000000000002 = false
6/12 1:7:2|Utils|isSplit|result = false
6/12 1:7:2|Utils|isSplitForURLType|Method called.
6/12 1:7:2|Utils|isSplitForURLType|value = false
6/12 1:7:2|Utils|isSplitForURLType|value = false
6/12 1:7:2|Utils|isSplitForURLType|value = false
6/12 1:7:2|Utils|isSplit|isSplitForURLType = false
6/12 1:7:2|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/cgi-bin/welcome
6/12 1:7:2|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325022078
6/12 1:7:2|Utils|convertToSecond method called|time = 111663.0
6/12 1:7:2|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325022078
6/12 1:7:2|Utils|convertToSecond method called|time = 111663.0
6/12 1:7:2|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/cgi-bin/
6/12 1:7:2|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/images/
6/12 1:7:2|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:7:2|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/vep/images/
6/12 1:7:2|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
6/12 1:7:2|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
6/12 1:7:2|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif, requestOrResponce = request
6/12 1:7:2|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325022146
6/12 1:7:2|Utils|convertToSecond method called|time = 111731.0
6/12 1:7:2|Utils|isSplit|Method called.
6/12 1:7:2|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:7:2|Utils|isSplit|Splitting for method GET = false
6/12 1:7:2|Utils|isSplit|result = false
6/12 1:7:2|Utils|isSplitForTimeDiff|Method called.
6/12 1:7:2|Utils|isSplit|Splitting for time 0.06799999999999784 = false
6/12 1:7:2|Utils|isSplit|result = false
6/12 1:7:2|Utils|isSplitForURLType|Method called.
6/12 1:7:2|Utils|isSplitForURLType|value = false
6/12 1:7:2|Utils|isSplitForURLType|value = false
